,year,month,day,Gcc,SW_IN_ERA,TA_ERA,TA_ERA_DAY,TA_ERA_NIGHT
1163,2020.0,3.0,9.0,,175.2400360107422,4.04954719543457,13.976869583129883,-0.37770000100135803
1164,2020.0,3.0,10.0,,198.12620544433594,9.918684005737305,16.791019439697266,4.793179988861084
1165,2020.0,3.0,11.0,,177.70309448242188,8.386651992797852,16.162660598754883,-0.9427000284194946
1166,2020.0,3.0,12.0,,164.583251953125,1.9595921039581299,8.192099571228027,-3.2088000774383545
1167,2020.0,3.0,13.0,,118.16133880615234,5.565165996551514,11.2889404296875,1.9632999897003174
1168,2020.0,3.0,14.0,,149.19842529296875,5.179388046264648,14.245539665222168,-0.24056999385356903
1169,2020.0,3.0,15.0,,209.78521728515625,2.9906136989593506,8.9408597946167,-1.9040199518203735
1170,2020.0,3.0,16.0,,237.0826416015625,-1.265663743019104,6.695620059967041,-5.873050212860107
1171,2020.0,3.0,17.0,,166.22616577148438,-0.0779433324933052,4.160520076751709,-3.3945000171661377
1172,2020.0,3.0,18.0,,123.24090576171875,1.4208787679672241,7.222959995269775,-3.1218299865722656
1173,2020.0,3.0,19.0,0.32837000489234924,149.5255126953125,3.8354883193969727,10.631600379943848,0.31668001413345337
1174,2020.0,3.0,20.0,0.32919999957084656,53.56791305541992,3.465529203414917,8.237030029296875,2.043600082397461
1175,2020.0,3.0,21.0,0.32728999853134155,157.989990234375,7.881497383117676,15.901339530944824,-0.9418299794197083
1176,2020.0,3.0,22.0,0.3270699977874756,254.148193359375,-1.148343801498413,6.186649799346924,-5.839799880981445
1177,2020.0,3.0,23.0,0.33076998591423035,229.8258056640625,-0.7170429229736328,4.517240047454834,-4.414060115814209
1178,2020.0,3.0,24.0,,133.8023223876953,0.1408616602420807,3.1551499366760254,-0.9376000165939331
1179,2020.0,3.0,25.0,,179.34466552734375,-0.40294376015663147,4.482540130615234,-4.652040004730225
1180,2020.0,3.0,26.0,,151.53594970703125,0.721150815486908,6.793099880218506,-2.2560698986053467
1181,2020.0,3.0,27.0,,243.8370361328125,6.173646926879883,11.69946002960205,2.8348400592803955
1182,2020.0,3.0,28.0,,240.98001098632812,4.312155246734619,12.449520111083984,-1.7986500263214111
1183,2020.0,3.0,29.0,,73.35503387451172,5.7815752029418945,9.646940231323242,3.824399948120117
1184,2020.0,3.0,30.0,,73.84974670410156,3.7678616046905518,6.620820045471191,2.347899913787842
1185,2020.0,3.0,31.0,,177.2869415283203,2.8947737216949463,8.218720436096191,-0.2950400114059448
1186,2020.0,4.0,1.0,,251.59210205078125,1.7701499462127686,9.071660041809082,-3.332429885864258
1187,2020.0,4.0,2.0,,199.59373474121094,4.140517711639404,8.40880012512207,0.9462599754333496
1188,2020.0,4.0,3.0,,102.4779281616211,4.336918354034424,8.983220100402832,2.0500199794769287
1189,2020.0,4.0,4.0,,78.87610626220703,5.39423942565918,8.061519622802734,2.962160110473633
1190,2020.0,4.0,5.0,,169.4629364013672,6.485147476196289,11.642459869384766,2.2468299865722656
1191,2020.0,4.0,6.0,0.3280400037765503,165.25233459472656,8.13852596282959,12.261139869689941,3.096400022506714
1192,2020.0,4.0,7.0,0.3279399871826172,277.21466064453125,7.510334014892578,13.741900444030762,2.245270013809204
1193,2020.0,4.0,8.0,0.3285900056362152,224.5024871826172,7.985193252563477,14.35595989227295,3.541260004043579
1194,2020.0,4.0,9.0,0.3287999927997589,120.34315490722656,7.281045913696289,12.380370140075684,4.268099784851074
1195,2020.0,4.0,10.0,0.3278200030326843,176.08712768554688,3.85612416267395,8.644700050354004,0.11739999800920486
1196,2020.0,4.0,11.0,0.32795000076293945,189.25537109375,3.078646183013916,6.314939975738525,0.01140000019222498
